eventType,eventTimestamp,orderID,instrumentID,side,quantity,price,trader,leavesQuantity,assetClass
cancelled,2015.04.17D22:10:00.000000000,SPG-Oid21,XYZ_WJTest,S,10000,165.875,REF_FDTrader88,10000,COMM_EXCH
new,2015.04.17D22:10:00.000000000,SPG-Oid22,XYZ_WJTest,S,10000,165.875,REF_FDTrader88,10000,COMM_EXCH
cancelled,2015.04.17D22:10:00.000000000,SPG-Oid22,XYZ_WJTest,S,10000,165.875,REF_FDTrader88,10000,COMM_EXCH
new,2015.04.17D22:10:00.000000000,SPG-Oid23,XYZ_WJTest,S,10000,165.875,REF_FDTrader88,10000,COMM_EXCH
cancelled,2015.04.17D22:10:00.000000000,SPG-Oid23,XYZ_WJTest,S,10000,165.875,REF_FDTrader88,10000,COMM_EXCH
new,2015.04.17D22:10:00.000000000,SPG-Oid24,XYZ_WJTest,S,10000,165.875,REF_FDTrader88,10000,COMM_EXCH
cancelled,2015.04.17D22:10:00.000000000,SPG-Oid24,XYZ_WJTest,S,10000,165.875,REF_FDTrader88,10000,COMM_EXCH
new,2015.04.17D12:00:00.000000000,SPG-Oid10,XYZ_spoofingSym,S,1000,1.25,SpoofingTrader,1000,COMM_EXCH
new,2015.04.17D12:00:01.000000000,SPG-Oid11,XYZ_spoofingSym,S,1100,1.25,SpoofingTrader,1100,COMM_EXCH
new,2015.04.17D12:00:04.000000000,SPG-Oid12,XYZ_spoofingSym,S,1200,1.25,SpoofingTrader,1200,COMM_EXCH
cancelled,2015.04.17D12:00:05.000000000,SPG-Oid10,XYZ_spoofingSym,S,1000,1.25,SpoofingTrader,1000,COMM_EXCH
new,2015.04.17D12:00:05.000000000,SPG-Oid13,XYZ_spoofingSym,S,1300,1.25,SpoofingTrader,1300,COMM_EXCH
cancelled,2015.04.17D12:00:10.000000000,SPG-Oid12,XYZ_spoofingSym,S,1200,1.25,SpoofingTrader,1200,COMM_EXCH
cancelled,2015.04.17D12:00:11.000000000,SPG-Oid11,XYZ_spoofingSym,S,1100,1.25,SpoofingTrader,1100,COMM_EXCH
cancelled,2015.04.17D12:00:20.000000000,SPG-Oid13,XYZ_spoofingSym,S,1300,1.25,SpoofingTrader,1300,COMM_EXCH
new,2015.04.17D11:00:57.153000000,SPG-Oid14,prod_UCX6,S,25,3147.5,1361461,25,COMM_EXCH
new,2015.04.17D11:01:06.413000000,SPG-Oid15,prod_UCX6,S,25,3145.5,1361461,25,COMM_EXCH
cancelled,2015.04.17D11:24:31.895000000,SPG-Oid15,prod_UCX6,S,25,3145.5,1361461,25,COMM_EXCH
cancelled,2015.04.17D11:24:32.455000000,SPG-Oid14,prod_UCX6,S,25,3147.5,1361461,25,COMM_EXCH
new,2015.04.17D14:30:33.841372000,SPG_NYSE_oid1736356,KO.N,B,14,56.2,NYSE_trader1736356,14,EQUITIES_EXCH
new,2015.04.17D14:30:33.893436503,SPG_NYSE_oid1736390,KO.N,S,16,56.22,NYSE_trader1736390,16,EQUITIES_EXCH
new,2015.04.17D14:30:35.017457753,SPG_NYSE_oid1736561,KO.N,B,12,56.22,NYSE_trader1736561,12,EQUITIES_EXCH
new,2015.04.17D14:30:35.069298047,SPG_NYSE_oid1736585,KO.N,B,17,56.23,NYSE_trader1736585,17,EQUITIES_EXCH
new,2015.04.17D14:30:36.205478090,SPG_NYSE_oid1736819,KO.N,S,488,56.25,NYSE_trader1736819,488,EQUITIES_EXCH
new,2015.04.17D14:30:36.461893723,SPG_NYSE_oid1736846,KO.N,B,16,56.24,NYSE_trader1736846,16,EQUITIES_EXCH
new,2015.04.17D14:30:38.246008486,SPG_NYSE_oid1737091,KO.N,B,48,56.24,NYSE_trader1737091,48,EQUITIES_EXCH
new,2015.04.17D14:30:38.373487037,SPG_NYSE_oid1737126,KO.N,B,13,56.24,NYSE_trader1737126,13,EQUITIES_EXCH
new,2015.04.17D14:30:39.006054555,SPG_NYSE_oid1737256,KO.N,S,205,56.25,NYSE_trader1737256,205,EQUITIES_EXCH
new,2015.04.17D14:30:39.254076801,SPG_NYSE_oid1737311,KO.N,S,180,56.25,NYSE_trader1737311,180,EQUITIES_EXCH
new,2015.04.17D14:30:39.542086668,SPG_NYSE_oid1737371,KO.N,S,131,56.25,NYSE_trader1737371,131,EQUITIES_EXCH
new,2015.04.17D14:30:40.706164090,SPG_NYSE_oid1737573,KO.N,S,105,56.25,NYSE_trader1737573,105,EQUITIES_EXCH
new,2015.04.17D14:30:42.346267137,SPG_NYSE_oid1737804,KO.N,B,14,56.24,NYSE_trader1737804,14,EQUITIES_EXCH
new,2015.04.17D14:30:44.278378195,SPG_NYSE_oid1738044,KO.N,B,14,56.24,NYSE_trader1738044,14,EQUITIES_EXCH
new,2015.04.17D14:30:44.397704344,SPG_NYSE_oid1738092,KO.N,S,49,56.24,NYSE_trader1738092,49,EQUITIES_EXCH
new,2015.04.17D14:30:44.397879344,SPG_NYSE_oid1738109,KO.N,S,28,56.24,NYSE_trader1738109,28,EQUITIES_EXCH
new,2015.04.17D14:30:44.401881873,SPG_NYSE_oid1738129,KO.N,S,18,56.24,NYSE_trader1738129,18,EQUITIES_EXCH
new,2015.04.17D14:30:44.478399707,SPG_NYSE_oid1738164,KO.N,B,16,56.23,NYSE_trader1738164,16,EQUITIES_EXCH
new,2015.04.17D14:30:44.941876034,SPG_NYSE_oid1738235,KO.N,S,59,56.25,NYSE_trader1738235,59,EQUITIES_EXCH
new,2015.04.17D14:30:45.482454484,SPG_NYSE_oid1738387,KO.N,B,13,56.23,NYSE_trader1738387,13,EQUITIES_EXCH
new,2015.04.17D14:30:49.861173565,SPG_NYSE_oid1739274,KO.N,S,56,56.25,NYSE_trader1739274,56,EQUITIES_EXCH
new,2015.04.17D14:30:50.377139004,SPG_NYSE_oid1739442,KO.N,B,18,56.24,NYSE_trader1739442,18,EQUITIES_EXCH
new,2015.04.17D14:30:50.381794333,SPG_NYSE_oid1739473,KO.N,B,16,56.24,NYSE_trader1739473,16,EQUITIES_EXCH
new,2015.04.17D14:30:54.425063116,SPG_NYSE_oid1739967,KO.N,B,26,56.25,NYSE_trader1739967,26,EQUITIES_EXCH
new,2015.04.17D14:30:55.489314791,SPG_NYSE_oid1740147,KO.N,B,20,56.26,NYSE_trader1740147,20,EQUITIES_EXCH
new,2015.04.17D14:30:56.662178541,SPG_NYSE_oid1740302,KO.N,S,14,56.29,NYSE_trader1740302,14,EQUITIES_EXCH
new,2015.04.17D14:30:58.433524584,SPG_NYSE_oid1740635,KO.N,S,30,56.29,NYSE_trader1740635,30,EQUITIES_EXCH
new,2015.04.17D14:30:59.462323398,SPG_NYSE_oid1740884,KO.N,S,15,56.27,NYSE_trader1740884,15,EQUITIES_EXCH
new,2015.04.17D14:31:03.486223221,SPG_NYSE_oid1742453,KO.N,S,27,56.26,NYSE_trader1742453,27,EQUITIES_EXCH
new,2015.04.17D14:31:11.437082057,SPG_NYSE_oid1744045,KO.N,B,32,56.25,NYSE_trader1744045,32,EQUITIES_EXCH
new,2015.04.17D14:31:12.049457019,SPG_NYSE_oid1744137,KO.N,B,28,56.26,NYSE_trader1744137,28,EQUITIES_EXCH
new,2015.04.17D14:31:13.545205213,SPG_NYSE_oid1744381,KO.N,S,16,56.28,NYSE_trader1744381,16,EQUITIES_EXCH
new,2015.04.17D14:31:14.929322483,SPG_NYSE_oid1744858,KO.N,B,20,56.27,NYSE_trader1744858,20,EQUITIES_EXCH
new,2015.04.17D14:31:18.249750944,SPG_NYSE_oid1745500,KO.N,S,15,56.28,NYSE_demoTrader,15,EQUITIES_EXCH
new,2015.04.17D14:31:18.973511542,SPG_NYSE_oid1745653,KO.N,B,14,56.27,NYSE_trader1745653,14,EQUITIES_EXCH
new,2015.04.17D14:31:19.145668555,SPG_NYSE_oid1745692,KO.N,S,13,56.28,NYSE_trader1745692,13,EQUITIES_EXCH
new,2015.04.17D14:31:21.024676457,SPG_NYSE_oid1746271,KO.N,S,12,56.29,NYSE_trader1746271,12,EQUITIES_EXCH
new,2015.04.17D14:31:22.128741950,SPG_NYSE_oid1746754,KO.N,B,32,56.27,NYSE_trader1746754,32,EQUITIES_EXCH
new,2015.04.17D14:31:28.085150078,SPG_NYSE_oid1747895,KO.N,B,18,56.28,NYSE_trader1747895,18,EQUITIES_EXCH
new,2015.04.17D14:31:28.377263601,SPG_NYSE_oid1748120,KO.N,S,12,56.27,NYSE_trader1748120,12,EQUITIES_EXCH
new,2015.04.17D14:31:28.849549643,SPG_NYSE_oid1748568,KO.N,S,12,56.26,NYSE_trader1748568,12,EQUITIES_EXCH
new,2015.04.17D14:31:29.337294670,SPG_NYSE_oid1748862,KO.N,B,17,56.24,NYSE_trader1748862,17,EQUITIES_EXCH
new,2015.04.17D14:31:29.465223517,SPG_NYSE_oid1749008,KO.N,B,27,56.24,NYSE_trader1749008,27,EQUITIES_EXCH
new,2015.04.17D14:31:33.073448962,SPG_NYSE_oid1750141,KO.N,S,12,56.24,NYSE_trader1750141,12,EQUITIES_EXCH
new,2015.04.17D14:31:36.853596675,SPG_NYSE_oid1750926,KO.N,S,28,56.22,NYSE_trader1750926,28,EQUITIES_EXCH
new,2015.04.17D14:31:39.708855347,SPG_NYSE_oid1751328,KO.N,B,19,56.21,NYSE_trader1751328,19,EQUITIES_EXCH
new,2015.04.17D14:31:43.280789111,SPG_NYSE_oid1752347,KO.N,B,11,56.2,NYSE_trader1752347,11,EQUITIES_EXCH
new,2015.04.17D14:31:49.080981692,SPG_NYSE_oid1753641,KO.N,S,13,56.23,NYSE_trader1753641,13,EQUITIES_EXCH
new,2015.04.17D14:31:49.441185127,SPG_NYSE_oid1753761,KO.N,S,16,56.19,NYSE_trader1753761,16,EQUITIES_EXCH
new,2015.04.17D14:31:49.525475610,SPG_NYSE_oid1753824,KO.N,S,14,56.21,NYSE_trader1753824,14,EQUITIES_EXCH
new,2015.04.17D14:31:50.396977241,SPG_NYSE_oid1754115,KO.N,S,12,56.21,NYSE_trader1754115,12,EQUITIES_EXCH
new,2015.04.17D14:31:54.889809105,SPG_NYSE_oid1754840,KO.N,S,15,56.19,NYSE_trader1754840,15,EQUITIES_EXCH
new,2015.04.17D14:31:55.809427878,SPG_NYSE_oid1755012,KO.N,S,14,56.18,NYSE_trader1755012,14,EQUITIES_EXCH
new,2015.04.17D14:32:02.004841857,SPG_NYSE_oid1756360,KO.N,B,12,56.17,NYSE_trader1756360,12,EQUITIES_EXCH
new,2015.04.17D14:32:07.965211844,SPG_NYSE_oid1758135,KO.N,B,18,56.18,NYSE_trader1758135,18,EQUITIES_EXCH
new,2015.04.17D14:32:08.645232837,SPG_NYSE_oid1758287,KO.N,B,39,56.17,NYSE_trader1758287,39,EQUITIES_EXCH
new,2015.04.17D14:32:08.659650172,SPG_NYSE_oid1758336,KO.N,S,13,56.17,NYSE_trader1758336,13,EQUITIES_EXCH
new,2015.04.17D14:32:10.261051726,SPG_NYSE_oid1758837,KO.N,B,31,56.16,NYSE_trader1758837,31,EQUITIES_EXCH
new,2015.04.17D14:32:14.668565023,SPG_NYSE_oid1759674,KO.N,B,32,56.16,NYSE_trader1759674,32,EQUITIES_EXCH
new,2015.04.17D14:32:15.733119148,SPG_NYSE_oid1759881,KO.N,B,27,56.16,NYSE_trader1759881,27,EQUITIES_EXCH
new,2015.04.17D14:32:16.064590122,SPG_NYSE_oid1759934,KO.N,S,11,56.18,NYSE_trader1759934,11,EQUITIES_EXCH
new,2015.04.17D14:32:17.373246277,SPG_NYSE_oid1760177,KO.N,B,16,56.17,NYSE_trader1760177,16,EQUITIES_EXCH
new,2015.04.17D14:32:23.697149631,SPG_NYSE_oid1761276,KO.N,B,17,56.18,NYSE_trader1761276,17,EQUITIES_EXCH
new,2015.04.17D14:32:29.661654359,SPG_NYSE_oid1762079,KO.N,S,21,56.19,NYSE_trader1762079,21,EQUITIES_EXCH
new,2015.04.17D14:32:30.161395539,SPG_NYSE_oid1762172,KO.N,S,14,56.17,NYSE_trader1762172,14,EQUITIES_EXCH
new,2015.04.17D14:32:36.869405810,SPG_NYSE_oid1763209,KO.N,S,25,56.18,NYSE_trader1763209,25,EQUITIES_EXCH
new,2015.04.17D14:32:42.244860995,SPG_NYSE_oid1763898,KO.N,S,24,56.16,NYSE_trader1763898,24,EQUITIES_EXCH
new,2015.04.17D14:32:42.260738869,SPG_NYSE_oid1763928,KO.N,S,14,56.16,NYSE_trader1763928,14,EQUITIES_EXCH
new,2015.04.17D14:32:43.360670111,SPG_NYSE_oid1764136,KO.N,B,11,56.14,NYSE_trader1764136,11,EQUITIES_EXCH
new,2015.04.17D14:32:44.980840301,SPG_NYSE_oid1764395,KO.N,S,15,56.16,NYSE_trader1764395,15,EQUITIES_EXCH
new,2015.04.17D14:32:47.745059265,SPG_NYSE_oid1764708,KO.N,B,17,56.14,NYSE_trader1764708,17,EQUITIES_EXCH
new,2015.04.17D14:32:49.924869411,SPG_NYSE_oid1765196,KO.N,B,30,56.15,NYSE_trader1765196,30,EQUITIES_EXCH
new,2015.04.17D14:32:49.980241088,SPG_NYSE_oid1765221,KO.N,S,14,56.17,NYSE_trader1765221,14,EQUITIES_EXCH
new,2015.04.17D14:32:51.865366252,SPG_NYSE_oid1765527,KO.N,B,25,56.14,NYSE_trader1765527,25,EQUITIES_EXCH
new,2015.04.17D14:32:54.088540928,SPG_NYSE_oid1765928,KO.N,B,16,56.16,NYSE_trader1765928,16,EQUITIES_EXCH
new,2015.04.17D14:32:56.048637341,SPG_NYSE_oid1766251,KO.N,B,33,56.15,NYSE_trader1766251,33,EQUITIES_EXCH
new,2015.04.17D14:32:59.736828047,SPG_NYSE_oid1766905,KO.N,B,17,56.15,NYSE_demoTrader,17,EQUITIES_EXCH
new,2015.04.17D14:33:02.681019231,SPG_NYSE_oid1767576,KO.N,B,12,56.16,NYSE_trader1767576,12,EQUITIES_EXCH
new,2015.04.17D14:33:07.060295776,SPG_NYSE_oid1768411,KO.N,B,25,56.15,NYSE_trader1768411,25,EQUITIES_EXCH
new,2015.04.17D14:33:08.096372731,SPG_NYSE_oid1768607,KO.N,S,16,56.18,NYSE_trader1768607,16,EQUITIES_EXCH
new,2015.04.17D14:33:09.884490359,SPG_NYSE_oid1768957,KO.N,B,23,56.16,NYSE_trader1768957,23,EQUITIES_EXCH
new,2015.04.17D14:33:11.860377229,SPG_NYSE_oid1769366,KO.N,S,15,56.17,NYSE_trader1769366,15,EQUITIES_EXCH
new,2015.04.17D14:33:13.476727168,SPG_NYSE_oid1769627,KO.N,S,15,56.18,NYSE_trader1769627,15,EQUITIES_EXCH
new,2015.04.17D14:33:19.545087431,SPG_NYSE_oid1770742,KO.N,B,19,56.16,NYSE_trader1770742,19,EQUITIES_EXCH
new,2015.04.17D14:33:19.781118171,SPG_NYSE_oid1770789,KO.N,S,15,56.17,NYSE_trader1770789,15,EQUITIES_EXCH
new,2015.04.17D14:33:19.949110838,SPG_NYSE_oid1770891,KO.N,S,15,56.17,NYSE_trader1770891,15,EQUITIES_EXCH
new,2015.04.17D14:33:21.105185455,SPG_NYSE_oid1771163,KO.N,B,29,56.15,NYSE_trader1771163,29,EQUITIES_EXCH
new,2015.04.17D14:33:21.264623360,SPG_NYSE_oid1771219,KO.N,B,26,56.15,NYSE_trader1771219,26,EQUITIES_EXCH
new,2015.04.17D14:33:21.869236665,SPG_NYSE_oid1771458,KO.N,S,17,56.18,NYSE_trader1771458,17,EQUITIES_EXCH
new,2015.04.17D14:33:21.988729390,SPG_NYSE_oid1771480,KO.N,S,16,56.18,NYSE_trader1771480,16,EQUITIES_EXCH
new,2015.04.17D14:33:24.795743219,SPG_NYSE_oid1772051,KO.N,B,22,56.17,NYSE_trader1772051,22,EQUITIES_EXCH
new,2015.04.17D14:33:26.688268334,SPG_NYSE_oid1772423,KO.N,S,11,56.19,NYSE_trader1772423,11,EQUITIES_EXCH
new,2015.04.17D14:33:35.633083660,SPG_NYSE_oid1774157,KO.N,S,12,56.2,NYSE_trader1774157,12,EQUITIES_EXCH
new,2015.04.17D14:33:40.879585717,SPG_NYSE_oid1775175,KO.N,B,20,56.19,NYSE_trader1775175,20,EQUITIES_EXCH
new,2015.04.17D14:33:41.664018427,SPG_NYSE_oid1775376,KO.N,B,22,56.19,NYSE_trader1775376,22,EQUITIES_EXCH
new,2015.04.17D14:33:43.668630386,SPG_NYSE_oid1775619,KO.N,S,12,56.21,NYSE_trader1775619,12,EQUITIES_EXCH
new,2015.04.17D14:33:44.724052645,SPG_NYSE_oid1775783,KO.N,S,28,56.21,NYSE_trader1775783,28,EQUITIES_EXCH
new,2015.04.17D14:33:47.836211219,SPG_NYSE_oid1776258,KO.N,S,30,56.2,NYSE_trader1776258,30,EQUITIES_EXCH
new,2015.04.17D14:33:47.848841829,SPG_NYSE_oid1776278,KO.N,B,18,56.18,NYSE_trader1776278,18,EQUITIES_EXCH
new,2015.04.17D14:33:52.312688203,SPG_NYSE_oid1777511,KO.N,B,13,56.18,NYSE_trader1777511,13,EQUITIES_EXCH
new,2015.04.17D14:33:52.373160275,SPG_NYSE_oid1777540,KO.N,S,12,56.19,NYSE_trader1777540,12,EQUITIES_EXCH
new,2015.04.17D14:33:53.097192666,SPG_NYSE_oid1777696,KO.N,S,14,56.18,NYSE_trader1777696,14,EQUITIES_EXCH
new,2015.04.17D14:33:56.889420291,SPG_NYSE_oid1778475,KO.N,S,12,56.18,NYSE_trader1778475,12,EQUITIES_EXCH
new,2015.04.17D14:33:58.387773892,SPG_NYSE_oid1778715,KO.N,B,12,56.16,NYSE_trader1778715,12,EQUITIES_EXCH
new,2015.04.17D14:34:05.160216425,SPG_NYSE_oid1780700,KO.N,B,15,56.16,NYSE_demoTrader,15,EQUITIES_EXCH
new,2015.04.17D14:34:09.544187986,SPG_NYSE_oid1782337,KO.N,B,33,56.17,NYSE_trader1782337,33,EQUITIES_EXCH
new,2015.04.17D14:34:12.600954518,SPG_NYSE_oid1783087,KO.N,B,21,56.18,NYSE_trader1783087,21,EQUITIES_EXCH
new,2015.04.17D14:34:16.495576367,SPG_NYSE_oid1783874,KO.N,B,16,56.17,NYSE_trader1783874,16,EQUITIES_EXCH
new,2015.04.17D14:34:16.499459399,SPG_NYSE_oid1783889,KO.N,B,17,56.17,NYSE_trader1783889,17,EQUITIES_EXCH
new,2015.04.17D14:34:16.924002707,SPG_NYSE_oid1784012,KO.N,B,16,56.16,NYSE_trader1784012,16,EQUITIES_EXCH
new,2015.04.17D14:34:16.924063867,SPG_NYSE_oid1784027,KO.N,S,31,56.17,NYSE_trader1784027,31,EQUITIES_EXCH
new,2015.04.17D14:34:17.919585400,SPG_NYSE_oid1784259,KO.N,B,13,56.15,NYSE_trader1784259,13,EQUITIES_EXCH
new,2015.04.17D14:34:18.367808974,SPG_NYSE_oid1784341,KO.N,B,18,56.15,NYSE_trader1784341,18,EQUITIES_EXCH
new,2015.04.17D14:34:20.607898213,SPG_NYSE_oid1784783,KO.N,S,41,56.15,NYSE_trader1784783,41,EQUITIES_EXCH
new,2015.04.17D14:34:22.268027274,SPG_NYSE_oid1785177,KO.N,S,12,56.16,NYSE_trader1785177,12,EQUITIES_EXCH
new,2015.04.17D14:34:27.440094254,SPG_NYSE_oid1786073,KO.N,B,34,56.13,NYSE_trader1786073,34,EQUITIES_EXCH
new,2015.04.17D14:34:28.704222036,SPG_NYSE_oid1786385,KO.N,B,43,56.13,NYSE_trader1786385,43,EQUITIES_EXCH
new,2015.04.17D14:34:31.872574053,SPG_NYSE_oid1787030,KO.N,B,25,56.13,NYSE_trader1787030,25,EQUITIES_EXCH
new,2015.04.17D14:34:34.059822316,SPG_NYSE_oid1787621,KO.N,B,16,56.13,NYSE_trader1787621,16,EQUITIES_EXCH
new,2015.04.17D14:34:34.060071989,SPG_NYSE_oid1787644,KO.N,S,28,56.13,NYSE_trader1787644,28,EQUITIES_EXCH
new,2015.04.17D14:34:34.087731263,SPG_NYSE_oid1787687,KO.N,S,24,56.13,NYSE_trader1787687,24,EQUITIES_EXCH
new,2015.04.17D14:34:34.103301144,SPG_NYSE_oid1787729,KO.N,B,13,56.11,NYSE_trader1787729,13,EQUITIES_EXCH
new,2015.04.17D14:34:34.167822057,SPG_NYSE_oid1787764,KO.N,B,51,56.12,NYSE_trader1787764,51,EQUITIES_EXCH
new,2015.04.17D14:34:34.627463078,SPG_NYSE_oid1787873,KO.N,B,15,56.12,NYSE_trader1787873,15,EQUITIES_EXCH
new,2015.04.17D14:34:39.063851466,SPG_NYSE_oid1788828,KO.N,B,36,56.12,NYSE_trader1788828,36,EQUITIES_EXCH
new,2015.04.17D14:34:39.067643298,SPG_NYSE_oid1788848,KO.N,B,32,56.12,NYSE_trader1788848,32,EQUITIES_EXCH
new,2015.04.17D14:34:40.104067887,SPG_NYSE_oid1789075,KO.N,S,43,56.13,NYSE_trader1789075,43,EQUITIES_EXCH
new,2015.04.17D14:34:40.108121767,SPG_NYSE_oid1789093,KO.N,S,14,56.12,NYSE_trader1789093,14,EQUITIES_EXCH
new,2015.04.17D14:34:45.972133497,SPG_NYSE_oid1790239,KO.N,B,11,56.1,NYSE_trader1790239,11,EQUITIES_EXCH
new,2015.04.17D14:34:46.064187124,SPG_NYSE_oid1790286,KO.N,S,11,56.12,NYSE_trader1790286,11,EQUITIES_EXCH
new,2015.04.17D14:34:46.064329165,SPG_NYSE_oid1790305,KO.N,S,12,56.12,NYSE_demoTrader,12,EQUITIES_EXCH
new,2015.04.17D14:34:48.952283485,SPG_NYSE_oid1790705,KO.N,S,20,56.13,NYSE_demoTrader,20,EQUITIES_EXCH
new,2015.04.17D14:34:48.972275160,SPG_NYSE_oid1790722,KO.N,B,17,56.11,NYSE_trader1790722,17,EQUITIES_EXCH
new,2015.04.17D14:34:51.071780098,SPG_NYSE_oid1791374,KO.N,B,19,56.11,NYSE_trader1791374,19,EQUITIES_EXCH
new,2015.04.17D14:34:56.772139749,SPG_NYSE_oid1792524,KO.N,B,12,56.11,NYSE_trader1792524,12,EQUITIES_EXCH
new,2015.04.17D14:34:58.447970379,SPG_NYSE_oid1792836,KO.N,B,17,56.1,NYSE_trader1792836,17,EQUITIES_EXCH
new,2015.04.17D14:34:58.491708984,SPG_NYSE_oid1792863,KO.N,S,11,56.11,NYSE_trader1792863,11,EQUITIES_EXCH
new,2015.04.17D14:34:58.559774136,SPG_NYSE_oid1792898,KO.N,B,27,56.1,NYSE_trader1792898,27,EQUITIES_EXCH
new,2015.04.17D14:35:00.247992991,SPG_NYSE_oid1793303,KO.N,B,18,56.1,NYSE_trader1793303,18,EQUITIES_EXCH
new,2015.04.17D14:35:00.248251839,SPG_NYSE_oid1793320,KO.N,B,17,56.11,NYSE_trader1793320,17,EQUITIES_EXCH
new,2015.04.17D14:35:00.984066806,SPG_NYSE_oid1793683,KO.N,B,21,56.11,NYSE_trader1793683,21,EQUITIES_EXCH
new,2015.04.17D14:35:00.984126726,SPG_NYSE_oid1793701,KO.N,S,24,56.13,NYSE_trader1793701,24,EQUITIES_EXCH
new,2015.04.17D14:35:01.023998930,SPG_NYSE_oid1793728,KO.N,B,16,56.12,NYSE_trader1793728,16,EQUITIES_EXCH
new,2015.04.17D14:35:01.288032873,SPG_NYSE_oid1793858,KO.N,B,16,56.12,NYSE_trader1793858,16,EQUITIES_EXCH
new,2015.04.17D14:35:03.508045192,SPG_NYSE_oid1794381,KO.N,B,12,56.12,NYSE_trader1794381,12,EQUITIES_EXCH
new,2015.04.17D14:35:05.444516810,SPG_NYSE_oid1794703,KO.N,B,18,56.12,NYSE_trader1794703,18,EQUITIES_EXCH
new,2015.04.17D14:35:05.460672348,SPG_NYSE_oid1794747,KO.N,S,21,56.13,NYSE_trader1794747,21,EQUITIES_EXCH
