instrumentID,eventTimestamp,executionID,eventType,orderID,side,price,strikePrice,quantity,user,trader,broker,account,clientID,venueID,assetClass,productType,productSubType,productSubType2,productSubType3,maturityDate,sourceSystemID,tradeSystem,settlementDate,counterparty,underlyingInstrumentID,orderPlatform,tradePlatform,legalEntity,optionCallPut,internalTimestamp,sendingTime,tradeTime,seqNum,securityID,ISIN,CUSIP,symKey,assetClassKey,productKey,multiLegReportingType,parentStrategyType,priceType,markup,markupRateToBase,val,qtyType,ccy,ccyKey,qty1,ccy1,ccy1Key,qty2,ccy2,ccy2Key,feeCcy,transStatus,reversalIndicator,internalTrade,matchType,trdType,crossType,secondaryTrdType,aggressorIndicator,venueKey,venueSegment,venueType,orderPlatformKey,tradingPlatformInstance,sourceConnection,tradeIDversion,secondaryTradeID,origTradeID,structureID,tradeLinkID,sourceTradeID,sourceTradeLinkID,platformTradeID,platformTradeLinkID,tradeDate,tradeInputDate,valueDate,settlType,settlMethod,quoteID,olink,qlink,udflink,brokerIDKey,brokerName,traderIDKey,accountKey,legalEntityKey,salesID,salesIDKey,userIDKey,revUserID,revUserIDKey,counterPartyKey,counterPartyID,counterPartyDesc,counterPartyType,counterPartyStatus,text,payFrequency,receiveFrequency,payRollConvention,receiveRollConvention,payProjectionCurve,receiveProjectionCurve,payDiscountCurve,receiveDiscountCurve,payCalendar,receiveCalendar,payDayCountConvention,receiveDayCountConvention,couponRate,payCouponType,receiveCouponType,payType,calendarType,rateCode,rate,deliveryIndex,closingIndexValue,optionCallPut,optPayout,optPayoutType,capPrice,floorPrice,strikeMultiplier,strikePriceBoundaryMethod,complexEventType,complexEventPrice,complexEventCondition,complexOptPayoutAmount,complexEventStartDate,complexEventEndDate,quality,publicationIndicator,flag,validationKey,possDupFlag,origTransType,lastOperationSubType,underlyingKey,refObligation
XYZ-Sep2015,2015.08.05D15:30:00.000000000,Transaction ID4_tradeNum2,new,Order ID4,B,122.36,0,1000,,TandCTrader,FDBroker,FDAccountName,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.09.17,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:49:48.301821000,,,11,xyzs15_BBG2TRKey,,,xyzs15_BBG2TRKey,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,BMF,BMF,,BBG_TRADEBOOK,,BBG_ETD_PandD-TandCcasedata_DL_20150803.csv.gz,,,,,,,,,,2015.08.05,,,,,,,,,FDBroker,FDBroker,BBG_TRADEBOOK-TandCTrader,GUI-TandCTrader-FDAccountName-xyzs15_BBG2TRKey,,,,,,,,,,,,MSG:MSG4; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
XYZ-Sep2015,2015.08.05D16:00:00.000000000,Transaction ID4_tradeNum3,new,Order ID4,B,122.37,0,1000,,TandCTrader,FDBroker,FDAccountName,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.09.17,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:49:48.301821000,,,12,xyzs15_BBG2TRKey,,,xyzs15_BBG2TRKey,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,BMF,BMF,,BBG_TRADEBOOK,,BBG_ETD_PandD-TandCcasedata_DL_20150803.csv.gz,,,,,,,,,,2015.08.05,,,,,,,,,FDBroker,FDBroker,BBG_TRADEBOOK-TandCTrader,GUI-TandCTrader-FDAccountName-xyzs15_BBG2TRKey,,,,,,,,,,,,MSG:MSG4; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
XYZ-Sep2015,2015.08.06D12:00:00.000000000,Transaction ID5_tradeNum1,new,Order ID5,S,122.2,0,20000,,TandCTrader,FDBroker,FDAccountName,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.09.17,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:49:48.301821000,,,13,xyzs15_BBG2TRKey,,,xyzs15_BBG2TRKey,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,BMF,BMF,,BBG_TRADEBOOK,,BBG_ETD_PandD-TandCcasedata_DL_20150803.csv.gz,,,,,,,,,,2015.08.06,,,,,,,,,FDBroker,FDBroker,BBG_TRADEBOOK-TandCTrader,GUI-TandCTrader-FDAccountName-xyzs15_BBG2TRKey,,,,,,,,,,,,MSG:MSG5; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
XYZ-Sep2015,2015.08.06D13:00:00.000000000,Transaction ID5_tradeNum2,new,Order ID5,S,122.05,0,15000,,TandCTrader,FDBroker,FDAccountName,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.09.17,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:49:48.301821000,,,14,xyzs15_BBG2TRKey,,,xyzs15_BBG2TRKey,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,BMF,BMF,,BBG_TRADEBOOK,,BBG_ETD_PandD-TandCcasedata_DL_20150803.csv.gz,,,,,,,,,,2015.08.06,,,,,,,,,FDBroker,FDBroker,BBG_TRADEBOOK-TandCTrader,GUI-TandCTrader-FDAccountName-xyzs15_BBG2TRKey,,,,,,,,,,,,MSG:MSG5; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
XYZ-Sep2015,2015.08.06D14:00:00.000000000,Transaction ID5_tradeNum3,new,Order ID5,S,122.08,0,15000,,TandCTrader,FDBroker,FDAccountName,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.09.17,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:49:48.301821000,,,15,xyzs15_BBG2TRKey,,,xyzs15_BBG2TRKey,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,BMF,BMF,,BBG_TRADEBOOK,,BBG_ETD_PandD-TandCcasedata_DL_20150803.csv.gz,,,,,,,,,,2015.08.06,,,,,,,,,FDBroker,FDBroker,BBG_TRADEBOOK-TandCTrader,GUI-TandCTrader-FDAccountName-xyzs15_BBG2TRKey,,,,,,,,,,,,MSG:MSG5; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
XYZ-Sep2015,2015.08.07D12:00:00.000000000,Transaction ID6_tradeNum1,new,Order ID6,S,121.75,0,40000,,TandCTrader,FDBroker,FDAccountName,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.09.17,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:49:48.301821000,,,17,xyzs15_BBG2TRKey,,,xyzs15_BBG2TRKey,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,BMF,BMF,,BBG_TRADEBOOK,,BBG_ETD_PandD-TandCcasedata_DL_20150803.csv.gz,,,,,,,,,,2015.08.07,,,,,,,,,FDBroker,FDBroker,BBG_TRADEBOOK-TandCTrader,GUI-TandCTrader-FDAccountName-xyzs15_BBG2TRKey,,,,,,,,,,,,MSG:MSG6; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
XYZ-Sep2015,2015.08.07D13:00:00.000000000,Transaction ID6_tradeNum2,new,Order ID6,S,121.5,0,20000,,TandCTrader,FDBroker,FDAccountName,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.09.17,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:49:48.301821000,,,18,xyzs15_BBG2TRKey,,,xyzs15_BBG2TRKey,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,BMF,BMF,,BBG_TRADEBOOK,,BBG_ETD_PandD-TandCcasedata_DL_20150803.csv.gz,,,,,,,,,,2015.08.07,,,,,,,,,FDBroker,FDBroker,BBG_TRADEBOOK-TandCTrader,GUI-TandCTrader-FDAccountName-xyzs15_BBG2TRKey,,,,,,,,,,,,MSG:MSG6; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
XYZ-Sep2015,2015.08.07D14:00:00.000000000,Transaction ID6_tradeNum3,new,Order ID6,S,121.2,0,40000,,TandCTrader,FDBroker,FDAccountName,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.09.17,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:49:48.301821000,,,19,xyzs15_BBG2TRKey,,,xyzs15_BBG2TRKey,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,BMF,BMF,,BBG_TRADEBOOK,,BBG_ETD_PandD-TandCcasedata_DL_20150803.csv.gz,,,,,,,,,,2015.08.07,,,,,,,,,FDBroker,FDBroker,BBG_TRADEBOOK-TandCTrader,GUI-TandCTrader-FDAccountName-xyzs15_BBG2TRKey,,,,,,,,,,,,MSG:MSG6; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
XYZ-Sep2015,2015.08.07D15:00:00.000000000,Transaction ID7_tradeNum1,new,Order ID7,B,121,0,2500,,TandCTrader,FDBroker,FDAccountName,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.09.17,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:49:48.301821000,,,20,xyzs15_BBG2TRKey,,,xyzs15_BBG2TRKey,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,BMF,BMF,,BBG_TRADEBOOK,,BBG_ETD_PandD-TandCcasedata_DL_20150803.csv.gz,,,,,,,,,,2015.08.07,,,,,,,,,FDBroker,FDBroker,BBG_TRADEBOOK-TandCTrader,GUI-TandCTrader-FDAccountName-xyzs15_BBG2TRKey,,,,,,,,,,,,MSG:MSG7; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
XYZ-Sep2015,2015.08.07D15:30:00.000000000,Transaction ID7_tradeNum2,new,Order ID7,B,121.05,0,1500,,TandCTrader,FDBroker,FDAccountName,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.09.17,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:49:48.301821000,,,21,xyzs15_BBG2TRKey,,,xyzs15_BBG2TRKey,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,BMF,BMF,,BBG_TRADEBOOK,,BBG_ETD_PandD-TandCcasedata_DL_20150803.csv.gz,,,,,,,,,,2015.08.07,,,,,,,,,FDBroker,FDBroker,BBG_TRADEBOOK-TandCTrader,GUI-TandCTrader-FDAccountName-xyzs15_BBG2TRKey,,,,,,,,,,,,MSG:MSG7; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
XYZ-Sep2015,2015.08.07D16:00:00.000000000,Transaction ID7_tradeNum3,new,Order ID7,B,121.1,0,1000,,TandCTrader,FDBroker,FDAccountName,,BMF,COMM_EXCH,REF_BBG_PROD2,,,,2015.09.17,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:49:48.301821000,,,22,xyzs15_BBG2TRKey,,,xyzs15_BBG2TRKey,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,BMF,BMF,,BBG_TRADEBOOK,,BBG_ETD_PandD-TandCcasedata_DL_20150803.csv.gz,,,,,,,,,,2015.08.07,,,,,,,,,FDBroker,FDBroker,BBG_TRADEBOOK-TandCTrader,GUI-TandCTrader-FDAccountName-xyzs15_BBG2TRKey,,,,,,,,,,,,MSG:MSG7; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
EURSGD,2015.08.10D14:07:03.000000000,FEDS-FX-OAC1,new,7B6UM4H ,B,10,,100,ABMA,FD888TraderID,LYN,12IAB30,,,FX_OTC,1,0,,,,FEDS_OA,FEDS_OA,2015.03.13,CBPRIORITYBANKING,,,FEDS_OA,SGP,,2018.10.25D01:51:38.988924000,,,,,,,,FX,FEDS-FX-1,,,,0.0000253,,1000,,,,100,EUR,FEDS-EUR,204000,SGD,FEDS-SGD,,,FALSE,FALSE,,1,,1,,,,,,,FEDS_AP_FX_CB_PUMP_Day1_v9.txt.gz,0,FDTRADE100,OAC1,,121222373,OAC1,,FEDS,,2015.08.10,,2015.03.13,,,,,,,LYN,,FEDS_OA-FD888TraderID,FEDS_OA-12IAB30,FEDS-SGP,,,FEDS_OA-ABMA,,,FEDS-CBPRIORITYBANKING,,,,,;MEMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
